id,user_name,tweet,created_at,retweet_count
1098323021331398658,Will Deyamport III Ed D ,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:46:28 +0000 2019,0
1098323048237797384,R Derrick Matthews,RT haligonia Today is a sad and tragic day after a fatal fire in Halifax A family suffered a terrible tragedy And this is a strong re ,Wed Feb 20 20:46:35 +0000 2019,0
1098323068001357832,Angie, HFXMooseheads teamnovascotia HockeyNS HockeyNSCWGMale CanadaGames Like seeing this the coach of Halifax Mooseh ,Wed Feb 20 20:46:39 +0000 2019,0
1098323104252809217,Joanne,This is an award winning opportunity for women in or aspiring to leadership roles to attend a unique program and ha ,Wed Feb 20 20:46:48 +0000 2019,0
1098323108551950336, s ,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:46:49 +0000 2019,0
1098323135613538316,Anne Totten, workbasketball allimich77 Coloured pencils Halifax NS ,Wed Feb 20 20:46:56 +0000 2019,0
1098323151094722560,converts to Islam,May Allah grant them all Jannat ul Firdous Ameen ,Wed Feb 20 20:46:59 +0000 2019,0
1098323159609163777,Edwin,lamentable Tragedia mueren 7 ni os y su padre se encuentra en estado cr tico tras incendio de su vivienda en ,Wed Feb 20 20:47:01 +0000 2019,0
1098323163526631433,Atlanta Blaze,Professionally Johnny Christmas was named MLL Lacrosse Most Improved Player in 2006 and had a career high 4 4 po ,Wed Feb 20 20:47:02 +0000 2019,0
1098323306476900373,Jerry Earle,Our Govt King Air Ambulances busy today as most days both pictured today in Deer Lake The Goose Bay aircraft droppe ,Wed Feb 20 20:47:36 +0000 2019,0
1098323327381164032,Zippittt,RT perreaux Heartbreaking ,Wed Feb 20 20:47:41 +0000 2019,0
1098323353356681216,Renee Howell,RT Emwalkerrr 7 children passed away in a house fire in Halifax This is devastating Hug your loved ones tight because you truly never ,Wed Feb 20 20:47:47 +0000 2019,0
1098323358838591504,Dave Lieb,Looking for a completely renovated pool home in Halifax Plantation Contact me to schedule a private showing ,Wed Feb 20 20:47:49 +0000 2019,0
1098323400009883648,kamel saoudi,RCA ME AMORE et stp Hamada El Bouwab avant ton re a Halifax on doit aller ensemble au terrain et d j tu re quand a ,Wed Feb 20 20:47:59 +0000 2019,0
1098323611843203081,Omo Anifowose,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:48:49 +0000 2019,0
1098323715987783680,Monica Henry,It s always horrific when lives are lost in house fires ,Wed Feb 20 20:49:14 +0000 2019,0
1098323720593129473,TeeTee,RT thestarhalifax Just in from police ,Wed Feb 20 20:49:15 +0000 2019,0
1098323726762938368,Bill the Canadian ,RT CBCAlerts Police at N S school responding to weapons complaint Nearby streets shut down Halifax Regional Police asking people to avo ,Wed Feb 20 20:49:16 +0000 2019,0
1098323728709095435,Fatima W,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 20:49:17 +0000 2019,0
1098323756655742977,BigJMcC,The Tantallon AtlSuperStore has completely eliminated the Express Lane It s now just another cash This shortly ,Wed Feb 20 20:49:24 +0000 2019,0
1098323767326138371,Bob Barrett,RT AndyFillmoreHFX Halifax is hurting from an immeasurable loss of life today following a house fire in Spryfield They arrived as refu ,Wed Feb 20 20:49:26 +0000 2019,0
1098323778495483912,halifaxnoise,Imam speaks to mother of 7 children who died in Halifax house fire ,Wed Feb 20 20:49:29 +0000 2019,0
1098323881067270145,Boyd Merrill,The death of the little ones in Halifax is excruciating ,Wed Feb 20 20:49:53 +0000 2019,0
1098323922976677891,Pacarros Barragan,RT InfoEmerg Tragedia mueren 7 ni os y su padre se encuentra en estado cr tico tras incendio de su vivienda en Halifax Canad https ,Wed Feb 20 20:50:03 +0000 2019,0
1098323987199856655,HFXStPaddysDayParade,RT haligonia It s the one day when everyone s IRISH Don your best green and join the fun at the 12th annual Halifax Saint Patrick s Day ,Wed Feb 20 20:50:19 +0000 2019,0
1098324036449419264,Bob MacFarlane, Devin Heroux What about Bryon Cochrane who used a whistle in one briar in Halifax Is that illegal now ,Wed Feb 20 20:50:30 +0000 2019,0
1098324092359446530,Crookz,RT bellaxoxo420 r i p to the seven children who passed away in Halifax ,Wed Feb 20 20:50:44 +0000 2019,0
1098324308210913302,SJA Guidance,RT mycampusgps Last one of the season Come out on Wednesday Feb 20 at 7 00 p m to find out what you need to know about scholarships ,Wed Feb 20 20:51:35 +0000 2019,0
1098324388707995659,Richard Dooley,RT globalhalifax She came down to make milk for the baby and she noticed the fire She called her husband who tried to put it off An ,Wed Feb 20 20:51:54 +0000 2019,0
1098324416562425857,EP Mundo, Voraz incendio en Halifax provoca la muerte de siete ni os de una familia siria ,Wed Feb 20 20:52:01 +0000 2019,0
1098324768120602624,Rhonda Brown,Status quo so far at Dartmouth High School still on lockdown HfxRegPolice continue to ask the public to stay awa ,Wed Feb 20 20:53:25 +0000 2019,0
1098324881089925122,Rana Kabbani,RT karamfoundation Our deepest condolences to Ibrahim and Kawthar Bahro who lost their 7 children in a tragic fire last night The family ,Wed Feb 20 20:53:52 +0000 2019,0
1098324883182882826,Alexander Quon,RT RhondaBrown5 Status quo so far at Dartmouth High School still on lockdown HfxRegPolice continue to ask the public to stay away from ,Wed Feb 20 20:53:52 +0000 2019,0
1098324961696075776,deep shah,Halifax dvdg,Wed Feb 20 20:54:11 +0000 2019,0
1098324983141580801,Sandy Phillips,RT haligonia It s the one day when everyone s IRISH Don your best green and join the fun at the 12th annual Halifax Saint Patrick s Day ,Wed Feb 20 20:54:16 +0000 2019,0
1098325003907534851,Blonde Finn PPC2019,RT perreaux Heartbreaking ,Wed Feb 20 20:54:21 +0000 2019,0
1098325067665149953,Nem Filastin ,RT krakflickan sw 7 children syrianrefugees from Raqqa have died due to fire that destroyed their house in halifax friends of the fami ,Wed Feb 20 20:54:36 +0000 2019,0
1098325111566974976,HGTomato ,RT RhondaBrown5 Status quo so far at Dartmouth High School still on lockdown HfxRegPolice continue to ask the public to stay away from ,Wed Feb 20 20:54:47 +0000 2019,0
1098325225433894923,Lisa DiSario Real Estate,935 N Halifax Avenue 404 Daytona Beach FL 32118 has an Open House on Saturday February 23 2019 1 05 PM to 3 0 ,Wed Feb 20 20:55:14 +0000 2019,0
1098325236146192385,Wile E Coyote, spursfan13579 Brilliant I had an amazing seven weeks in Halifax back in 2004 and I m a proud owner a Signal Hill ,Wed Feb 20 20:55:16 +0000 2019,0
1098325263178452994,Underdog,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:55:23 +0000 2019,0
1098325264235458565,Trendsmap Halifax, heritageminute is now trending in Halifax ,Wed Feb 20 20:55:23 +0000 2019,0
1098325274704384005,Thefrustratedexwife,RT BBCWorld Police confirm seven children dead in a house fire in Halifax ,Wed Feb 20 20:55:26 +0000 2019,0
1098325326277439488,x ,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:55:38 +0000 2019,0
1098325352668106754,Jack Downs,RT BatleyRLFC Stat Watch jackdowns13 V Halifax 1 TRY 13 CARRIES 36 TACKLES 80 MINUITES LiveBreatheBulldogs https ,Wed Feb 20 20:55:44 +0000 2019,0
1098325525347545088,Tawakull,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:56:25 +0000 2019,0
1098325548537909262,James Faulkner,Halifax area high school in lockdown following weapons complaint ,Wed Feb 20 20:56:31 +0000 2019,0
1098325562169397254,Big Dog 100 9,Halifax area high school in lockdown following weapons complaint ,Wed Feb 20 20:56:34 +0000 2019,0
1098325611813191680,A I S H A,RT beatonna in Halifax a devastating house fire just took the lives of seven children Their father is in critical condition their moth ,Wed Feb 20 20:56:46 +0000 2019,0
1098325614501728257,Cat Country,Halifax area high school in lockdown following weapons complaint ,Wed Feb 20 20:56:47 +0000 2019,0
1098325628518985728,Sara jane,So devastating This family escaped Syria only to experience the worst tragedy imaginable in Canada Family tha ,Wed Feb 20 20:56:50 +0000 2019,0
1098325665034788865,RRDailyHerald,From the Halifax County Sheriff s Office rrdailyherald arrests crime ,Wed Feb 20 20:56:59 +0000 2019,0
1098325668578971651,Kathi King,RT Q104Halifax Bayers Road inbound broken down bus close to Halifax Shopping Center ,Wed Feb 20 20:56:59 +0000 2019,0
1098325675256238080,Rickon s Run,RT Cam Oflage it would be rly good if the general energy in Canada shifted away from assuming we can t end up like Brazil the US etc ,Wed Feb 20 20:57:01 +0000 2019,0
1098325795741798403,P VL BL VW,RT RemoZaccagna This is the group that helped bring that Syrian family to Halifax PLEASE SHARE and donate if you can ,Wed Feb 20 20:57:30 +0000 2019,0
1098325817547984910,Brighid Langill,RT Peacebychoco We are partnering with Vandal Doughnuts to donate all the proceeds of sales to the beautiful hearted family affected with ,Wed Feb 20 20:57:35 +0000 2019,0
1098325824741277696,Johnson Scholarship,RT DalGlobalHealth PLANS DAL JohnsonScholar DalhousieU DalProud ,Wed Feb 20 20:57:37 +0000 2019,0
1098325825810767873,lablanmar,RT EP Mundo Voraz incendio en Halifax provoca la muerte de siete ni os de una familia siria ,Wed Feb 20 20:57:37 +0000 2019,0
1098325851429572610,Isah Belemnite,Please pray for them,Wed Feb 20 20:57:43 +0000 2019,0
1098325853958823936,Tommy Brothers, seadavis7 tmc RN Thanks for sharing wisdom We re hoping to include peer to peer assistance in our OPS SCS in ,Wed Feb 20 20:57:44 +0000 2019,0
1098325948951416833,Its Me sha,Jesus This is really heartbreaking ,Wed Feb 20 20:58:06 +0000 2019,0
1098325950780051468,Clay Bates,RT firebethfox Halifax peeps Are you starting a new business in NovaScotia Have you recently registered a Sole Prop Partnership Got 1 ,Wed Feb 20 20:58:07 +0000 2019,0
1098325972154232832,Circle Lounge, Rum Special St Barth Conversion Video coming Friday Other specials this month are Love Potion and Pisco ,Wed Feb 20 20:58:12 +0000 2019,0
1098326018954268681,Abeer ruby,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 20:58:23 +0000 2019,0
1098326049610436609,Afro Arab Sociopath,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 20:58:30 +0000 2019,0
1098326074981666816,The Canadian Press,RT CdnPressVideo Dozens of people gathered outside the charred remnants of a suburban Halifax home Tuesday night to mourn the loss of sev ,Wed Feb 20 20:58:36 +0000 2019,0
1098326078370836486,robert devet,RT Annavalgal Weekend video Halifax press conference about racist profiling at Parliament Hill ,Wed Feb 20 20:58:37 +0000 2019,0
1098326185099038726,Benan Chaddad,RT MississaugaFES Our thoughts go out to the City of Halifax and hfxfire in this difficult time,Wed Feb 20 20:59:03 +0000 2019,0
1098326264556015616,CaringCounts ca,RT RhondaBrown5 Status quo so far at Dartmouth High School still on lockdown HfxRegPolice continue to ask the public to stay away from ,Wed Feb 20 20:59:22 +0000 2019,0
1098326417518014464, ,Subhanallah I just found out the father died as well trying to save his kids The family were refugees from Syria ,Wed Feb 20 20:59:58 +0000 2019,0
1098326428129652736,Gamma Gals,In Halifax Stop by strangeadventrz for your copy of TheGammaGals trade paperback from Fanbase Press Comics ,Wed Feb 20 21:00:01 +0000 2019,0
1098326436589522944,Cole Hbr Wx EW3446,Wnd WNW 21 km h Max 59 2 km h at 06 18 Dry T 8 0C Chill 15C H 7 4C L 13 9C Rn24h 0 0 mm DP 17 6C Hum ,Wed Feb 20 21:00:03 +0000 2019,0
1098326445208858625,Angela Gillis,RT globalhalifax She came down to make milk for the baby and she noticed the fire She called her husband who tried to put it off An ,Wed Feb 20 21:00:05 +0000 2019,0
1098326459243024384,D angelo clayton,RT dllnspicer Dartmouth High School on lockdown following weapons complaint via torontostar,Wed Feb 20 21:00:08 +0000 2019,0
1098326461201682448,eBay Main Street,RT eBayCanadaBiz Halifax small businesses February 22nd is your last chance to apply for our RetailRevival program 12 months of free ,Wed Feb 20 21:00:08 +0000 2019,0
1098326524380491776,100 WomenHalifax,Only 2 weeks until our next meeting on Tues March 5 See here for details If you re not ,Wed Feb 20 21:00:23 +0000 2019,0
1098326541098995712,Niki Jabbour,RT thatTaraNolan Niki s latest video has dropped and it s all about seed starting lots of great tips for anyone new to growing edibles ,Wed Feb 20 21:00:27 +0000 2019,0
1098326551953838084,Sofia Choudry Cann,This is how much fun these munchkins have eurekamuseum Halifax halfterm LittleHumans ,Wed Feb 20 21:00:30 +0000 2019,0
1098326590591823876,Scott Helman,RT VirginRadioHali ErinHopkinsFM WIN ScottHelman tickets He s playin in Halifax March 22nd at TheMarquee Comment on our FB po ,Wed Feb 20 21:00:39 +0000 2019,0
1098326635005255680,Asif Choudry,RT sofiacann1 This is how much fun these munchkins have eurekamuseum Halifax halfterm LittleHumans ,Wed Feb 20 21:00:50 +0000 2019,0
1098326760586989569,The Beacon Halifax,RT CircleLoungeHX1 Rum Special St Barth Conversion Video coming Friday Other specials this month are Love Potion and Pisco Sou ,Wed Feb 20 21:01:20 +0000 2019,0
1098326848042340364,30 days bef Scott Cricri alias the hamster ,RT VirginRadioHali ErinHopkinsFM WIN ScottHelman tickets He s playin in Halifax March 22nd at TheMarquee Comment on our FB po ,Wed Feb 20 21:01:41 +0000 2019,0
1098326873472417793,Phil Leach,RT Laker PatHealey Put a Teddy Bear outside on your doorstep in support of the BarhoFamily SpryfieldStrong ElmsdaleStrong Halifax Sp ,Wed Feb 20 21:01:47 +0000 2019,0
1098326878803365889,ptcpad com FreeMONEY,RT eBayCanadaBiz Halifax small businesses February 22nd is your last chance to apply for our RetailRevival program 12 months of free ,Wed Feb 20 21:01:48 +0000 2019,0
1098326884377604097,BigJMcC,Is AtlSuperStore eliminating its Express Lanes in the Halifax area So they can cut one more minimum wage job ,Wed Feb 20 21:01:49 +0000 2019,0
1098326950953787392,Carolyn Bennett,RT TorontoStar Financial support is pouring in for the parents who lost their seven children in a devastating house fire on Tuesday http ,Wed Feb 20 21:02:05 +0000 2019,0
1098326952585261056,Lori King,RT CdnPressVideo Dozens of people gathered outside the charred remnants of a suburban Halifax home Tuesday night to mourn the loss of sev ,Wed Feb 20 21:02:06 +0000 2019,0
1098327003038543872, ,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 21:02:18 +0000 2019,0
1098327067232473105,abida ,RT beatonna in Halifax a devastating house fire just took the lives of seven children Their father is in critical condition their moth ,Wed Feb 20 21:02:33 +0000 2019,0
1098327100346388480,wheatie, bruceanderson Goldy didn t drive a semi truck from Red Deer or Halifax to raise awareness of the need for a pipeli ,Wed Feb 20 21:02:41 +0000 2019,0
1098327101495742472, ,RT ukhtnura Subhanallah I just found out the father died as well trying to save his kids The family were refugees from Syria living in ,Wed Feb 20 21:02:41 +0000 2019,0
1098327138330202112,CTV Atlantic,BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:02:50 +0000 2019,0
1098327140980920328,Savvy Gardening,RT thatTaraNolan Niki s latest video has dropped and it s all about seed starting lots of great tips for anyone new to growing edibles ,Wed Feb 20 21:02:50 +0000 2019,0
1098327191220293638, ,RT ukhtnura Subhanallah I just found out the father died as well trying to save his kids The family were refugees from Syria living in ,Wed Feb 20 21:03:02 +0000 2019,0
1098327195842416650,AtlanticTopEmployers,Software Development Engineer in Test SDET ResMed Halifax Inc Halifax NS Nova Scotia ResMed NYSE RMD is a ,Wed Feb 20 21:03:04 +0000 2019,0
1098327198321254400,Miranda C Bell Reporting NMS15a Felony Crimes, Montreal Ottawa Toronto Oshawa Sudbury Halifax Sydney Winnipeg Regina Calgary Saskatoon Edmonton ,Wed Feb 20 21:03:04 +0000 2019,0
1098327215597633536,Colin Chisholm,Update RCMP Halifax police working together following firearms theft from Hantsport home ,Wed Feb 20 21:03:08 +0000 2019,0
1098327219083116545,Halifax Weather,5pm Halifax Shearwater Weather,Wed Feb 20 21:03:09 +0000 2019,0
1098327243896557568,Bill Zebedee,RT RhondaBrown5 Status quo so far at Dartmouth High School still on lockdown HfxRegPolice continue to ask the public to stay away from ,Wed Feb 20 21:03:15 +0000 2019,0
1098327262095728640,The Hants Journal,Update RCMP Halifax police working together following firearms theft from Hantsport home ,Wed Feb 20 21:03:19 +0000 2019,0
1098327268559065088,Luanna Stewart ,RT CTVAtlantic BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:03:21 +0000 2019,0
1098327285244063744,Gaz Pearce,Lady Maria TV Aerials Halifax ,Wed Feb 20 21:03:25 +0000 2019,0
1098327341774835719,Halifax Seed Company,RT thatTaraNolan Niki s latest video has dropped and it s all about seed starting lots of great tips for anyone new to growing edibles ,Wed Feb 20 21:03:38 +0000 2019,0
1098327409701650432,Keith McMillan,Cup winners Halifax just beat Liverpool in the FC Cup Final Pro App ,Wed Feb 20 21:03:55 +0000 2019,0
1098327426315231232,Victoria McIntosh,RT Eraserheader Tomorrow night for all you Halifax business owners that use WordPress You Need A Privacy Policy And vmcntosh can ,Wed Feb 20 21:03:59 +0000 2019,0
1098327438675849216,Vivre Montr al,RT montrealinform Tears flowers at impromptu memorial for Syrian children killed in Halifax fire ,Wed Feb 20 21:04:01 +0000 2019,0
1098327473467592706,Halifax Jobs,Game Economy Designer Ubisoft Canadian Studios Halifax NS you will be responsible for implementing systems an ,Wed Feb 20 21:04:10 +0000 2019,0
1098327525003005970,Keith McMillan,What a season I just guided Halifax to 2nd place in The Prem Pro App ,Wed Feb 20 21:04:22 +0000 2019,0
1098327634721804296,Halifax R L F C FAX1 Supporters Club,Ce sentiment de victoire Same again Sunday please Kevin UP THE HALIFAX KevinLarroyer merrick matthew ,Wed Feb 20 21:04:48 +0000 2019,0
1098327639557836802,Sackville Business,RT MBC NovaScotia Our Paralegal diploma program starts March 25th Are you ready for a career change Train for a rewarding career as a P ,Wed Feb 20 21:04:49 +0000 2019,0
1098327661519273984,My Gender Is Cinema,This account hfxcommute is a puppet of a known harasser and abuser of local Halifax area women Beware and block,Wed Feb 20 21:04:55 +0000 2019,0
1098327695941922816,Abdurrahman Bello M ,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 21:05:03 +0000 2019,0
1098327834588778509,Jan,Wow I m gutted I ll be stuck in work in Halifax when all this is happening But I m so glad it is happening ,Wed Feb 20 21:05:36 +0000 2019,0
1098327850896232448,Marguerite Kane,RT snolen There are moments when you just have to question the workings of the universe and how much pain some individuals are expected t ,Wed Feb 20 21:05:40 +0000 2019,0
1098327930625757194,Shawn ,RT AndyFillmoreHFX Vigil for the Barho Family taking place at 7pm tonight February 20th at Grand Parade in Halifax Please spread ,Wed Feb 20 21:05:59 +0000 2019,0
1098327964238991360,The Muslim,Halifax Muslims Mourn Death of 7 Children in House Fire About Islam ,Wed Feb 20 21:06:07 +0000 2019,0
1098327970534563840,Jeremy Davies,RT CTVAtlantic BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:06:08 +0000 2019,0
1098327995935264774,Shan Shahid,RT boonaamohammed Syrian refugee family in Halifax Canada all died in a house fire except the mom Please pray for them and support the ,Wed Feb 20 21:06:14 +0000 2019,0
1098328160641331200,Prashan Paramanathan,RT emcsheff There are two fundraisers sanctioned by HEART Society for the Barho family the one on their webpage and the Go Fund Me orga ,Wed Feb 20 21:06:54 +0000 2019,0
1098328185891098632,monkeysandmore com CANADA,RT RhondaBrown5 Status quo so far at Dartmouth High School still on lockdown HfxRegPolice continue to ask the public to stay away from ,Wed Feb 20 21:07:00 +0000 2019,0
1098328204933246977,Engineering Jobs,Transportation and Road Safety Engineer Halifax Regional Municipality Dartmouth NS Engineer with Transportatio ,Wed Feb 20 21:07:04 +0000 2019,0
1098328244057767936,lizzie 4,i m the better person born in halifax xxx,Wed Feb 20 21:07:13 +0000 2019,0
1098328281429012480,AtlanticTopEmployers,Integrated Service Associate Central Services Workers Compensation Board of Nova Scotia Halifax NS WCB is re ,Wed Feb 20 21:07:22 +0000 2019,0
1098328289519771648,Stephanie Potter,RT CTVAtlantic BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:07:24 +0000 2019,0
1098328290983534592,Ontario Fire Buff Associates,Halifax calls community gathering to mourn Syrian children killed in fire ,Wed Feb 20 21:07:25 +0000 2019,0
1098328298025861121, edgaralanpoe ,RT Jaymokid A selection of my artwork now available at Loafers Vinyl in Halifax wellerwednesday ,Wed Feb 20 21:07:26 +0000 2019,0
1098328367596736528,Local Yokel,RT LeedsIndieFood Who s ready for the return of the UK s biggest food festival ChowDown is back this summer ThePieceHall Huge thank ,Wed Feb 20 21:07:43 +0000 2019,0
1098328420436578306,david rose,RT WarringtonRLFC1 A look back at this unbelievable try by jonathan davies at thrum hall vs halifax The way he fakes the kick and puts t ,Wed Feb 20 21:07:56 +0000 2019,0
1098328423813054464,Byron Colpitts,RT Peacebychoco We are partnering with Vandal Doughnuts to donate all the proceeds of sales to the beautiful hearted family affected with ,Wed Feb 20 21:07:56 +0000 2019,0
1098328459628154881,Christopher ,RT CTVAtlantic BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:08:05 +0000 2019,0
1098328460613820416,Umar Khan,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 21:08:05 +0000 2019,0
1098328488053039105,Rubbish Burglar read in Australian accent , Seebo429 Just more proof that Halifax doesn t give a single fuck about cyclists ,Wed Feb 20 21:08:12 +0000 2019,0
1098328522618212358,Greg Kielec,RT TorontoStar Financial support is pouring in for the parents who lost their seven children in a devastating house fire on Tuesday http ,Wed Feb 20 21:08:20 +0000 2019,0
1098328529165565953,MadHatterPlushArtist, jakface mcgee I still can t believe how lucky we were No one had snow tires yet because it just came out of nowhe ,Wed Feb 20 21:08:21 +0000 2019,0
1098328538070028296,Larry Kelly,RT cristylonglegs See my profile on Massage Republic Halifax ,Wed Feb 20 21:08:24 +0000 2019,0
1098328541052178436,Queen Black Widow ,RT CTVAtlantic BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:08:24 +0000 2019,0
1098328559750385666,too poor for airpods,RT ukhtnura Subhanallah I just found out the father died as well trying to save his kids The family were refugees from Syria living in ,Wed Feb 20 21:08:29 +0000 2019,0
1098328606730784770,Halifax Jobs,VFX Artist Ubisoft Canadian Studios Halifax NS is currently seeking a VFX Artist with our studio located in H ,Wed Feb 20 21:08:40 +0000 2019,0
1098328727887466502,Virgin Radio Halifax,RT CTVAtlantic BREAKING Dartmouth High on lockdown as police investigate weapons complaint Dartmouth Halifax,Wed Feb 20 21:09:09 +0000 2019,0
1098328729053466626,Halifax Weather,5pm Mainly Sunny 7 8C Feels 17C 1 4F Wind NW 30km h Gusts to 48km h Baromet ,Wed Feb 20 21:09:09 +0000 2019,0
1098328853389414404,Justin , ChrisWebby Next Canadian tour PLEASE his Halifax Nobody wants to come to the East Coast man,Wed Feb 20 21:09:39 +0000 2019,0
1098328877674442752,Alexander Quon,RT globalhalifax She came down to make milk for the baby and she noticed the fire She called her husband who tried to put it off An ,Wed Feb 20 21:09:45 +0000 2019,0
1098329029273358340, ,RT ukhtnura Subhanallah I just found out the father died as well trying to save his kids The family were refugees from Syria living in ,Wed Feb 20 21:10:21 +0000 2019,0
1098329096243810308,Shortyk, CdnPressVideo CdnPress ,Wed Feb 20 21:10:37 +0000 2019,0
1098329159040974848,Laura O,RT firebethfox Halifax peeps Are you starting a new business in NovaScotia Have you recently registered a Sole Prop Partnership Got 1 ,Wed Feb 20 21:10:52 +0000 2019,0
1098329204305862657,Nancy Cozza,Canadian House Fire Kills Syrian Refugee Family s 7 Children ,Wed Feb 20 21:11:02 +0000 2019,0
1098329245842055168,Rachel ,RT Jaymokid A selection of my artwork now available at Loafers Vinyl in Halifax wellerwednesday ,Wed Feb 20 21:11:12 +0000 2019,0
1098329263760199680,Drinks Enthusiast,RT CircleLoungeHX1 Rum Special St Barth Conversion Video coming Friday Other specials this month are Love Potion and Pisco Sou ,Wed Feb 20 21:11:17 +0000 2019,0
1098329340448772106,bodDahguTs,Right across from my kids school I picked him up and saw a cop car and thought nothing of it Glad I left when I d ,Wed Feb 20 21:11:35 +0000 2019,0
1098329450163384320,abida ,RT beatonna in Halifax a devastating house fire just took the lives of seven children Their father is in critical condition their moth ,Wed Feb 20 21:12:01 +0000 2019,0
1098329699904864257,christopher N ,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 21:13:01 +0000 2019,0
1098329709748850696,Alicia Kirk, feels,Wed Feb 20 21:13:03 +0000 2019,0
1098329760239882252,Niveen,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 21:13:15 +0000 2019,0
1098329795975352320,Walsh Performance,RT haligonia Today is a sad and tragic day after a fatal fire in Halifax A family suffered a terrible tragedy And this is a strong re ,Wed Feb 20 21:13:23 +0000 2019,0
1098329805421006848,Halifax Fire News,5 12pm 7 Quint Halifax 8 Engine 5 Quint paged for an alarm,Wed Feb 20 21:13:26 +0000 2019,0
1098329843639422990, Paqtasit Apsalqigwat ,RT Alij mehdi My heart bleeds at the thought of parents feeling the loss of a child I wish they find some peace somehow children ,Wed Feb 20 21:13:35 +0000 2019,0
1098329847552651264,ColinW,RT kabotoss Attention Indigenous Community I m still hiring several great summer internship opportunities in Toronto Halifax and many m ,Wed Feb 20 21:13:36 +0000 2019,0
1098329876971560960,Halifax Jobs,Studio Manager M F Ubisoft Canadian Studios Halifax NS Studio Manager you will guarantee the development o ,Wed Feb 20 21:13:43 +0000 2019,0
1098329962984005632,Bpal,So damn tragfic let this sink in ,Wed Feb 20 21:14:03 +0000 2019,0
1098329966620667904,twoemu, putoutyourstuffies People urged to leave stuffed animals on porches for 7 victims of Halifax fire CBC News ,Wed Feb 20 21:14:04 +0000 2019,0
1098329990469435392,alex parsons hulse,RT Halifax Jobs UK HalifaxJobs LEAD ENGINEER Halifax LEAD ENGINEER 45 54K ROLE Supervising the design team to create contribute to ,Wed Feb 20 21:14:10 +0000 2019,0
1098330084820189186,Suzanne Ali,RT stevenzzhou Donate to family from Syria that lost 7 children to a fire in one night Father is in critical condition Halifax https ,Wed Feb 20 21:14:32 +0000 2019,0
1098330149957849089,Lina Huang,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 21:14:48 +0000 2019,0
1098330212490711041,Cole Hbr Wx EW3446,Wnd SSE 17 km h Max 59 2 km h at 06 18 Dry T 8 2C Chill 12C H 7 4C L 13 9C Rn24h 0 0 mm DP 17 8C Hum ,Wed Feb 20 21:15:03 +0000 2019,0
1098330274956537856,Rita Trichur,RT alexposadzki Halifax judge appoints two law firms to represent Quadriga creditors via globeandmail ,Wed Feb 20 21:15:18 +0000 2019,0
1098330301909078017,CTV News,Halifax calls community gathering to mourn Syrian children killed in fire ,Wed Feb 20 21:15:24 +0000 2019,0
1098330308682739712,anga mchanga, First Nations water problems a crisis of Canada s own making SeamusORegan JustinTrudeau CRISIS CatLake ,Wed Feb 20 21:15:26 +0000 2019,0
1098330336507895808,Nursing Jobs Canada,Registered Nurse 6 Link IWK Health Centre Halifax NS nursing assessment and the planning implementation and ,Wed Feb 20 21:15:32 +0000 2019,0
1098330357915635712,lavendergirl3 14,RT JustinTrudeau Words fail when children are taken from us too soon especially in circumstances like this My heart goes out to the sur ,Wed Feb 20 21:15:37 +0000 2019,0
